0.7942746	0.0	0.0	0.0	0.0
0.7691099	0.0	0.0	0.0	-1.0
0.7238050	0.0	0.0	-1.0	0.0
0.8250530	0.0	0.0	-1.0	-1.0
0.8317126	0.0	-1.0	0.0	0.0
0.8359276	0.0	-1.0	0.0	-1.0
0.7013554	0.0	-1.0	-1.0	0.0
0.7131566	0.0	-1.0	-1.0	-1.0
0.7311910	-1.0	0.0	0.0	0.0
0.7718341	-1.0	0.0	0.0	-1.0
0.7849924	-1.0	0.0	-1.0	0.0
0.7825879	-1.0	0.0	-1.0	-1.0
0.8194301	-1.0	-1.0	0.0	0.0
0.8289233	-1.0	-1.0	0.0	-1.0
0.8350109	-1.0	-1.0	-1.0	0.0
0.8229273	-1.0	-1.0	-1.0	-1.0
0.5729057	0.0	0.0	0.0	0.0
0.6399900	0.0	0.0	0.0	-1.0
0.6427754	0.0	0.0	-1.0	0.0
0.6406977	0.0	0.0	-1.0	-1.0
0.7198435	0.0	-1.0	0.0	0.0
0.6377265	0.0	-1.0	0.0	-1.0
0.6643127	0.0	-1.0	-1.0	0.0
0.7214537	0.0	-1.0	-1.0	-1.0
0.5875843	-1.0	0.0	0.0	0.0
0.7708780	-1.0	0.0	0.0	-1.0
0.6609247	-1.0	0.0	-1.0	0.0
0.6103815	-1.0	0.0	-1.0	-1.0
0.5796849	-1.0	-1.0	0.0	0.0
0.6554413	-1.0	-1.0	0.0	-1.0
0.6131345	-1.0	-1.0	-1.0	0.0
0.7562097	-1.0	-1.0	-1.0	-1.0
0.5569452	0.0	0.0	0.0	0.0
0.5018993	0.0	0.0	0.0	-1.0
0.4444208	0.0	0.0	-1.0	0.0
0.5795639	0.0	0.0	-1.0	-1.0
0.4661356	0.0	-1.0	0.0	0.0
0.4183616	0.0	-1.0	0.0	-1.0
0.5263638	0.0	-1.0	-1.0	0.0
0.4691795	0.0	-1.0	-1.0	-1.0
0.4000720	-1.0	0.0	0.0	0.0
0.5275055	-1.0	0.0	0.0	-1.0
0.4962889	-1.0	0.0	-1.0	0.0
0.4946113	-1.0	0.0	-1.0	-1.0
0.5015081	-1.0	-1.0	0.0	0.0
0.5235865	-1.0	-1.0	0.0	-1.0
0.3493519	-1.0	-1.0	-1.0	0.0
0.4627453	-1.0	-1.0	-1.0	-1.0
0.3141415	0.0	0.0	0.0	0.0
0.4354642	0.0	0.0	0.0	-1.0
0.3205976	0.0	0.0	-1.0	0.0
0.4195493	0.0	0.0	-1.0	-1.0
0.3267224	0.0	-1.0	0.0	0.0
0.3039045	0.0	-1.0	0.0	-1.0
0.3362252	0.0	-1.0	-1.0	0.0
0.3417084	0.0	-1.0	-1.0	-1.0
0.3429170	-1.0	0.0	0.0	0.0
0.4018232	-1.0	0.0	0.0	-1.0
0.3656019	-1.0	0.0	-1.0	0.0
0.2906834	-1.0	0.0	-1.0	-1.0
0.3087204	-1.0	-1.0	0.0	0.0
0.3729241	-1.0	-1.0	0.0	-1.0
0.3905859	-1.0	-1.0	-1.0	0.0
0.3342363	-1.0	-1.0	-1.0	-1.0
0.1574503	0.0	0.0	0.0	0.0
0.1111387	0.0	0.0	0.0	-1.0
0.1534567	0.0	0.0	-1.0	0.0
0.1562217	0.0	0.0	-1.0	-1.0
0.2211193	0.0	-1.0	0.0	0.0
0.1294127	0.0	-1.0	0.0	-1.0
0.1401598	0.0	-1.0	-1.0	0.0
0.0898448	0.0	-1.0	-1.0	-1.0
0.1718416	-1.0	0.0	0.0	0.0
0.1321117	-1.0	0.0	0.0	-1.0
0.1478526	-1.0	0.0	-1.0	0.0
0.1446417	-1.0	0.0	-1.0	-1.0
0.0976573	-1.0	-1.0	0.0	0.0
0.1616072	-1.0	-1.0	0.0	-1.0
0.1800931	-1.0	-1.0	-1.0	0.0
0.1434582	-1.0	-1.0	-1.0	-1.0
0.0000000	0.0	0.0	0.0	0.0
0.0000000	0.0	0.0	0.0	-1.0
0.0000000	0.0	0.0	-1.0	0.0
0.0000000	0.0	0.0	-1.0	-1.0
0.0000000	0.0	-1.0	0.0	0.0
0.0000000	0.0	-1.0	0.0	-1.0
0.0000000	0.0	-1.0	-1.0	0.0
0.0000000	0.0	-1.0	-1.0	-1.0
0.0000000	-1.0	0.0	0.0	0.0
0.0000000	-1.0	0.0	0.0	-1.0
0.0000001	-1.0	0.0	-1.0	0.0
0.0000000	-1.0	0.0	-1.0	-1.0
0.0000000	-1.0	-1.0	0.0	0.0
0.0000000	-1.0	-1.0	0.0	-1.0
0.0000000	-1.0	-1.0	-1.0	0.0
0.0000000	-1.0	-1.0	-1.0	-1.0
